#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
19000,38.000000000000476,-6999.348816541933,-5524.66531138739,282.42587248848184,61.1
19500,39.0000000000017,-7122.994893040937,-5511.850463295353,308.56035867043096,61.1
20000,40.00000000000292,-7031.5492734210475,-5409.449883271134,310.6584117370415,61.1
20500,41.00000000000414,-6908.56600678721,-5297.252007819987,308.5928339339037,61.1
21000,42.000000000005365,-7040.630779034782,-5419.568502090609,310.45978769264343,61.1
21500,43.00000000000659,-7037.6690378046505,-5386.0958569562645,316.3031219575485,61.1
22000,44.00000000000781,-6984.932307272036,-5391.313449190677,305.2039266965008,61.1
22500,45.00000000000903,-7030.263511326006,-5299.9183307261765,331.38924089744427,61.1
23000,46.00000000001025,-6808.093937573911,-5209.185945964205,306.2168817788829,61.1
23500,47.000000000011475,-6909.613455368704,-5316.603814687507,305.08725165729777,61.1
24000,48.0000000000127,-6996.349374139226,-5342.540776419972,316.7312406405905,61.1
24500,49.00000000001392,-7104.201742259436,-5498.777186221508,307.46490983902953,61.1
25000,50.00000000001514,-6923.63061257839,-5270.432444717705,316.61433339588564,61.1
25500,51.000000000016364,-7045.989803958708,-5455.3390957686315,304.6354777243708,61.1
26000,52.000000000017586,-7076.135180808009,-5411.232043289285,318.8560254312057,61.1
26500,53.00000000001881,-7023.865548925426,-5450.032105770634,301.4146979883402,61.1
27000,54.00000000002003,-7102.829396005519,-5467.294795877844,313.23147293069576,61.1
27500,55.00000000002125,-7042.88854566282,-5410.3573895136,312.65626456692127,61.1
28000,56.000000000022474,-7017.268474389197,-5422.2956765942845,305.46322816936623,61.1
28500,57.0000000000237,-6993.103592126673,-5460.3055117107615,293.5557587082164,61.1
29000,58.00000000002492,-6991.651112440355,-5301.746820561957,323.6441530589776,61.1
29500,59.00000000002614,-6989.331242785511,-5359.184713754202,312.1995696951188,61.1
30000,60.00000000002736,-6994.361494950538,-5382.317008725184,308.73273412299375,61.1
30500,61.000000000028585,-7068.978636224451,-5416.784764863718,316.4219942843103,61.1
31000,62.00000000002981,-7005.945512312634,-5425.7921714551,302.6250611723698,61.1
31500,63.00000000003103,-6888.993127611777,-5295.246701262637,305.2283580942915,61.1
32000,64.00000000003224,-6995.772195956398,-5254.7568430808105,333.4327524062189,61.1
32500,65.00000000002991,-7038.2348624373735,-5453.700867642678,303.46402763937704,61.1
33000,66.00000000002758,-6941.16258349724,-5225.129508798618,328.6482398743994,61.2
33500,67.00000000002525,-7026.949543481139,-5483.177173824939,295.65751356123803,61.2
34000,68.00000000002292,-6915.869417152459,-5412.448722508374,287.9295115988958,61.2
34500,69.00000000002059,-6988.097352327041,-5329.973905782252,317.5576043586006,61.2
35000,70.00000000001826,-6964.576604218149,-5388.567519233742,301.83136877892264,61.2
35500,71.00000000001593,-7001.784529983703,-5213.856056502369,342.41737790173954,61.2
36000,72.0000000000136,-7041.450563644837,-5493.846167702242,296.3914089113595,61.2
36500,73.00000000001127,-7053.998130904567,-5492.242946031853,299.1015151111102,61.2
37000,74.00000000000894,-7001.811687389132,-5414.470535249999,304.0016439207309,61.2
37500,75.00000000000661,-6945.383720430881,-5320.028061478278,311.2820401660856,61.1
38000,76.00000000000428,-7048.726552088591,-5387.508252142616,318.15031911332517,61.1
38500,77.00000000000195,-7003.561812478783,-5427.038987296712,301.92975838120054,61.1
39000,77.99999999999962,-7083.440863307396,-5516.616350496244,300.07237384855415,61.1
39500,78.99999999999729,-7129.360902566477,-5452.567101188247,321.13328092585937,61.1
40000,79.99999999999496,-6971.662409081948,-5492.410344571692,283.30082589885274,61.1
40500,80.99999999999262,-7054.652970489165,-5383.74567410935,320.0059194925251,61.1
41000,81.9999999999903,-7064.190183853829,-5562.3837830774055,287.62034807164827,61.1
41500,82.99999999998796,-7015.376506978542,-5370.068023429427,315.1033305484506,61.1
42000,83.99999999998563,-6996.59857053552,-5320.865231296568,320.9301851809894,61.1
42500,84.9999999999833,-7048.546980089443,-5360.379457229777,323.3115335486138,61.1
43000,85.99999999998097,-6938.031746158695,-5345.180958876507,305.05682864811894,61.1
43500,86.99999999997864,-7034.725892269482,-5460.849771282803,301.4228714871719,61.2
44000,87.99999999997631,-6953.348150013824,-5304.082941485686,315.8611077260562,61.2
44500,88.99999999997398,-6984.862427580501,-5244.643311421934,333.2802601265359,61.1
45000,89.99999999997165,-6963.815172434565,-5273.963245365385,323.6341243464577,61.1
45500,90.99999999996932,-6969.005434383294,-5314.109531383218,316.9394772835881,61.1
46000,91.99999999996699,-6931.811162724159,-5237.349712303749,324.5169230281251,61.1
46500,92.99999999996466,-7006.478146929505,-5280.661825550829,330.52189070844383,61.1
47000,93.99999999996233,-7074.0117251988495,-5434.199510410005,314.05070570072917,61.1
47500,94.99999999996,-6948.500901707797,-5479.610215113083,281.31645353166266,61.1
48000,95.99999999995767,-6947.656737962995,-5419.877974369716,292.5944779127284,61.1
48500,96.99999999995534,-7071.322027647027,-5483.037700244773,304.18227732150154,61.1
49000,97.999999999953,-7087.377310684813,-5530.960838490608,298.0790648152175,61.1
49500,98.99999999995067,-7021.084389459065,-5379.670530750975,314.3574465571421,61.1
50000,99.99999999994834,-6878.287893891489,-5239.163785316901,313.91892217074,61.1
