#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
39500,78.99999999999729,-7056.3659135921625,-5504.960837411538,297.1193009834708,59.2
40000,79.99999999999496,-7177.199018571129,-5462.111590593738,328.46713314921004,59.2
40500,80.99999999999262,-6927.497221569806,-5357.83316655648,300.616192356806,59.1
41000,81.9999999999903,-7107.117654561177,-5415.510626212107,323.97025478295205,59.1
41500,82.99999999998796,-6932.944883024154,-5292.794598995618,314.1154514578001,59.1
42000,83.99999999998563,-7006.753785466293,-5334.438792501308,320.27551628049775,59.1
42500,84.9999999999833,-6938.5085474454145,-5279.365556466037,317.75286369762006,59.1
43000,85.99999999998097,-6907.1794094891875,-5336.526767751991,300.8055227907897,59.1
43500,86.99999999997864,-7069.604588144461,-5430.4612678679,313.92260152408784,59.1
44000,87.99999999997631,-7187.699897290147,-5579.415736676128,308.0125706181401,59.1
44500,88.99999999997398,-7057.329238698067,-5365.768323433151,323.96142337744715,59.1
45000,89.99999999997165,-7081.176616034276,-5437.933826623775,314.7077165286605,59.1
45500,90.99999999996932,-7111.093710745333,-5593.369020083353,290.6689594474036,59.1
46000,91.99999999996699,-7118.262345292734,-5436.8368238856,322.0203306322627,59.2
46500,92.99999999996466,-7172.520812527424,-5464.675364958979,327.0801761320656,59.2
47000,93.99999999996233,-7135.6342446390245,-5557.510017728782,302.2364528540838,59.1
47500,94.99999999996,-7093.425480858286,-5419.098563210323,320.6608325751366,59.1
48000,95.99999999995767,-7003.136053795286,-5390.175070345195,308.9082582455765,59.1
48500,96.99999999995534,-6941.2218158182295,-5294.65511401187,315.34429980581405,59.1
49000,97.999999999953,-6972.615646717649,-5367.161554233886,307.47056654872733,59.1
49500,98.99999999995067,-7010.984609728425,-5345.556073709682,318.95664778797135,59.1
50000,99.99999999994834,-7016.990440080979,-5350.813825959694,319.09991690982775,59.1
